,date,data,data_forecast,min_forecast,max_forecast,rendimiento_data,rendimiento_forecast
95,2021-11-30,180.429611543,,,,-0.008977855988718697,
96,2021-12-31,179.4486907908,,,,-0.00543658407182368,
97,2022-01-31,181.4407530027,,,,0.011101012791574716,
98,2022-02-28,182.9682911528,,,,0.008418936345999661,
99,2022-03-31,183.2072119185,,,,0.001305804214460693,
100,2022-04-30,184.2808141374,,,,0.005860043432010631,
101,2022-05-31,183.634639688,,,,-0.0035064662180090966,
102,2022-06-30,180.0030364732,,,,-0.019776242766452845,
103,2022-07-31,177.283103882,,,,-0.015110481714595836,
104,2022-08-31,179.1151669758,,,,0.010334109983878736,
105,2022-09-30,182.6409493805,,,,0.01968444361373556,
106,2022-10-31,182.5983715712,,,,-0.00023312301783584566,
107,2022-11-30,183.9706607127,,,,0.007515341619379834,
